,ID,reaction_type,Datetime,Content_Type,Category,Sentiment,Score
15599,a784c1dd-e2ab-408d-a0c3-226a51d420e1,intrigued,4/27/2021 18:16,audio,technology,positive,45
15600,a784c1dd-e2ab-408d-a0c3-226a51d420e1,intrigued,11/22/2020 20:11,audio,technology,positive,45
15601,5bb364a6-8646-4cdb-b1cf-09f4125718d8,intrigued,5/24/2021 0:53,audio,soccer,positive,45
15602,5bb364a6-8646-4cdb-b1cf-09f4125718d8,intrigued,6/28/2020 15:22,audio,soccer,positive,45
15603,5bb364a6-8646-4cdb-b1cf-09f4125718d8,intrigued,5/26/2021 6:53,audio,soccer,positive,45
15604,5bb364a6-8646-4cdb-b1cf-09f4125718d8,intrigued,10/31/2020 21:53,audio,soccer,positive,45
15605,5bb364a6-8646-4cdb-b1cf-09f4125718d8,intrigued,5/6/2021 16:54,audio,soccer,positive,45
15606,de95cdb1-a85a-40de-8467-892e2d1481af,intrigued,10/1/2020 5:02,video,education,positive,45
15607,de95cdb1-a85a-40de-8467-892e2d1481af,intrigued,6/27/2020 8:23,video,education,positive,45
15608,de95cdb1-a85a-40de-8467-892e2d1481af,intrigued,11/19/2020 10:01,video,education,positive,45
15609,de95cdb1-a85a-40de-8467-892e2d1481af,intrigued,1/1/2021 2:54,video,education,positive,45
15610,de95cdb1-a85a-40de-8467-892e2d1481af,intrigued,7/9/2020 18:44,video,education,positive,45
15611,8490c29c-177f-4c21-9d37-d509f9287f30,intrigued,10/3/2020 14:38,GIF,tennis,positive,45
15612,8490c29c-177f-4c21-9d37-d509f9287f30,intrigued,10/13/2020 10:54,GIF,tennis,positive,45
15617,f783f128-6f66-4ef3-a190-5afc29d17012,intrigued,7/15/2020 12:21,GIF,tennis,positive,45
15618,f783f128-6f66-4ef3-a190-5afc29d17012,intrigued,12/25/2020 21:55,GIF,tennis,positive,45
15619,7bb8c7ec-8d65-43e8-a9fb-ac01936b18cc,intrigued,12/24/2020 19:18,video,cooking,positive,45
15620,7bb8c7ec-8d65-43e8-a9fb-ac01936b18cc,intrigued,4/11/2021 1:55,video,cooking,positive,45
15621,7bb8c7ec-8d65-43e8-a9fb-ac01936b18cc,intrigued,6/8/2021 3:29,video,cooking,positive,45
15622,6e418568-a2b9-4d08-b241-06362c96a7f1,intrigued,1/4/2021 1:25,video,food,positive,45
15623,93c0f4f6-8c1e-453e-8df0-3015b1e76376,intrigued,6/15/2021 20:46,video,technology,positive,45
15624,93c0f4f6-8c1e-453e-8df0-3015b1e76376,intrigued,8/19/2020 12:48,video,technology,positive,45
15625,34123572-64b7-4f3d-b098-a2651d882fb2,intrigued,12/30/2020 18:12,video,dogs,positive,45
15626,34123572-64b7-4f3d-b098-a2651d882fb2,intrigued,12/28/2020 14:31,video,dogs,positive,45
15627,c6f6e0f3-9fae-4bf9-abb3-cd7248a51061,intrigued,8/7/2020 16:12,audio,culture,positive,45
15628,8f3cce80-d539-4f83-84f6-901e524c088e,intrigued,1/8/2021 12:03,video,travel,positive,45
15630,3c092e34-bac9-4e63-a7fa-0608fb73914f,intrigued,6/12/2021 6:51,video,soccer,positive,45
15631,3c092e34-bac9-4e63-a7fa-0608fb73914f,intrigued,10/25/2020 1:35,video,soccer,positive,45
15632,c136ae25-d882-4e2c-b515-5727ad2626a5,intrigued,11/28/2020 6:38,photo,soccer,positive,45
15633,c136ae25-d882-4e2c-b515-5727ad2626a5,intrigued,7/8/2020 9:51,photo,soccer,positive,45
15634,c136ae25-d882-4e2c-b515-5727ad2626a5,intrigued,2/8/2021 16:14,photo,soccer,positive,45
15635,43e53b12-71cb-4aad-9cb7-8c3572053230,intrigued,8/11/2020 6:25,audio,fitness,positive,45
15636,a58c963f-1bec-4eee-b66f-60062a9dd96e,intrigued,5/20/2021 12:18,video,dogs,positive,45
15637,748ab616-8066-4c61-b6af-d7442545d12a,intrigued,2/9/2021 21:17,audio,veganism,positive,45
15638,748ab616-8066-4c61-b6af-d7442545d12a,intrigued,2/28/2021 12:56,audio,veganism,positive,45
15639,e0fe9c2b-0e5f-46b3-bb4a-f68bf569e867,intrigued,2/24/2021 19:12,video,science,positive,45
15640,734c0b94-6729-44ef-af97-90a3a51a466c,intrigued,11/26/2020 9:49,video,travel,positive,45
15641,734c0b94-6729-44ef-af97-90a3a51a466c,intrigued,5/28/2021 19:56,video,travel,positive,45
15642,43da458b-66fe-4723-996c-57dcfad67edf,intrigued,5/25/2021 9:38,GIF,food,positive,45
15643,43da458b-66fe-4723-996c-57dcfad67edf,intrigued,4/1/2021 3:41,GIF,food,positive,45
15644,7dc268e5-b50d-4280-82aa-e08af75a8a0a,intrigued,7/2/2020 16:27,photo,science,positive,45
15645,d0e55134-c60e-4a05-999c-d7697b4901f0,intrigued,2/16/2021 12:01,GIF,cooking,positive,45
15646,d0e55134-c60e-4a05-999c-d7697b4901f0,intrigued,11/8/2020 7:54,GIF,cooking,positive,45
15647,d0e55134-c60e-4a05-999c-d7697b4901f0,intrigued,2/26/2021 14:34,GIF,cooking,positive,45
15648,1429467d-e8a2-4292-bd46-921e8bd87b30,intrigued,12/26/2020 2:18,video,public speaking,positive,45
15649,1429467d-e8a2-4292-bd46-921e8bd87b30,intrigued,3/30/2021 16:02,video,public speaking,positive,45
15651,7d459555-a816-4d20-893c-a002e0a74ce3,intrigued,5/20/2021 11:15,audio,healthy eating,positive,45
15652,e6b61eab-6879-4618-b189-476f27f02fdd,intrigued,1/17/2021 3:38,audio,science,positive,45
15653,e6b61eab-6879-4618-b189-476f27f02fdd,intrigued,7/21/2020 18:37,audio,science,positive,45
15654,e6b61eab-6879-4618-b189-476f27f02fdd,intrigued,1/19/2021 23:16,audio,science,positive,45
15655,d16d21cd-30c7-4b1e-b50c-aff5808fe816,intrigued,5/23/2021 0:23,photo,fitness,positive,45
15656,27ec2b21-a749-4181-b182-150a174fc277,intrigued,5/28/2021 5:00,GIF,animals,positive,45
15657,27ec2b21-a749-4181-b182-150a174fc277,intrigued,9/10/2020 15:53,GIF,animals,positive,45
15658,27ec2b21-a749-4181-b182-150a174fc277,intrigued,2/22/2021 15:42,GIF,animals,positive,45
15659,27ec2b21-a749-4181-b182-150a174fc277,intrigued,1/31/2021 13:47,GIF,animals,positive,45
15660,27ec2b21-a749-4181-b182-150a174fc277,intrigued,2/16/2021 13:38,GIF,animals,positive,45
15665,bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,intrigued,10/30/2020 17:36,video,food,positive,45
15666,bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,intrigued,7/2/2020 8:36,video,food,positive,45
15667,bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,intrigued,7/17/2020 9:50,video,food,positive,45
15668,1f466010-5c87-4b81-be83-5856481231fb,intrigued,4/8/2021 12:31,GIF,soccer,positive,45
15669,496645a7-64f7-4c56-94f5-a71671cb262e,intrigued,1/18/2021 4:29,GIF,dogs,positive,45
15670,496645a7-64f7-4c56-94f5-a71671cb262e,intrigued,8/19/2020 4:33,GIF,dogs,positive,45
15671,d6d4ec49-4210-44de-9f90-c93dfbeed084,intrigued,1/26/2021 12:59,video,tennis,positive,45
15672,80d4bec9-6441-41a2-be74-0eec3e5317ef,intrigued,10/11/2020 10:40,video,tennis,positive,45
15673,80d4bec9-6441-41a2-be74-0eec3e5317ef,intrigued,3/20/2021 18:15,video,tennis,positive,45
15674,457d54ed-e0bf-4574-80e3-561c1bbc4d3e,intrigued,7/14/2020 18:03,GIF,science,positive,45
15675,457d54ed-e0bf-4574-80e3-561c1bbc4d3e,intrigued,6/8/2021 19:52,GIF,science,positive,45
15676,57a8bb62-a264-42d4-a1b0-6e4c0f859a5e,intrigued,2/15/2021 0:16,audio,cooking,positive,45
15677,57a8bb62-a264-42d4-a1b0-6e4c0f859a5e,intrigued,3/24/2021 2:55,audio,cooking,positive,45
15678,ff883828-a610-492d-8635-8a777eaad25f,intrigued,8/2/2020 1:06,photo,education,positive,45
15679,ff883828-a610-492d-8635-8a777eaad25f,intrigued,7/21/2020 21:44,photo,education,positive,45
15682,2019333d-2b9c-4a22-904c-d1f1aa9c68bb,intrigued,10/16/2020 23:51,GIF,food,positive,45
15683,2019333d-2b9c-4a22-904c-d1f1aa9c68bb,intrigued,6/29/2020 10:55,GIF,food,positive,45
15684,88d65e30-7ca0-4f32-a020-45c4cb3d9632,intrigued,10/21/2020 6:48,audio,travel,positive,45
15685,88d65e30-7ca0-4f32-a020-45c4cb3d9632,intrigued,11/6/2020 3:13,audio,travel,positive,45
15686,88d65e30-7ca0-4f32-a020-45c4cb3d9632,intrigued,11/13/2020 0:21,audio,travel,positive,45
15687,88d65e30-7ca0-4f32-a020-45c4cb3d9632,intrigued,10/8/2020 21:03,audio,travel,positive,45
15688,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,intrigued,6/26/2020 0:20,GIF,animals,positive,45
15690,58059956-4cde-4671-9baf-904851731540,intrigued,9/28/2020 14:45,audio,education,positive,45
15692,281054fd-2b89-4191-92ae-98e1bc0ed51b,intrigued,5/17/2021 13:12,video,fitness,positive,45
15693,ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,intrigued,5/13/2021 17:43,GIF,education,positive,45
15694,ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,intrigued,12/12/2020 17:56,GIF,education,positive,45
15695,839d117b-c764-4930-99f2-a6e4d1b47790,intrigued,7/25/2020 8:06,GIF,cooking,positive,45
15696,909cbb46-9789-4e9d-9148-890e5c44a9e2,intrigued,11/28/2020 6:40,audio,animals,positive,45
15697,909cbb46-9789-4e9d-9148-890e5c44a9e2,intrigued,5/11/2021 21:02,audio,animals,positive,45
15698,909cbb46-9789-4e9d-9148-890e5c44a9e2,intrigued,3/28/2021 8:55,audio,animals,positive,45
15699,d029d393-b80b-4a56-9450-7645ee42da07,intrigued,9/10/2020 10:44,video,healthy eating,positive,45
15700,d029d393-b80b-4a56-9450-7645ee42da07,intrigued,7/12/2020 15:08,video,healthy eating,positive,45
15701,b47f0569-8d01-4ac4-a4ed-0fcc94cb96fc,intrigued,1/15/2021 15:48,audio,studying,positive,45
15702,b47f0569-8d01-4ac4-a4ed-0fcc94cb96fc,intrigued,2/22/2021 19:29,audio,studying,positive,45
15706,bb9dcde7-55bb-4fb8-b349-caa58fb08823,intrigued,8/26/2020 19:19,GIF,healthy eating,positive,45
15707,bb9dcde7-55bb-4fb8-b349-caa58fb08823,intrigued,9/14/2020 13:59,GIF,healthy eating,positive,45
15708,a0606e08-1798-44f5-a575-28e82f79dfe3,intrigued,11/18/2020 2:23,video,veganism,positive,45
15711,18a07663-ba3c-4ff9-94d3-bd533aa853c2,intrigued,4/25/2021 0:30,audio,veganism,positive,45
15712,dc78a872-9057-4a8e-9a25-a1c407c1b7c9,intrigued,2/14/2021 10:15,audio,culture,positive,45
15713,dc78a872-9057-4a8e-9a25-a1c407c1b7c9,intrigued,10/5/2020 13:05,audio,culture,positive,45
15714,a3d563e1-c7a6-4367-9195-cddc36863735,intrigued,3/2/2021 16:38,audio,healthy eating,positive,45
15715,a3d563e1-c7a6-4367-9195-cddc36863735,intrigued,2/12/2021 17:05,audio,healthy eating,positive,45
15718,0e2169f4-b881-42d0-b99c-034b32f83504,intrigued,12/16/2020 5:51,GIF,food,positive,45
15719,0e2169f4-b881-42d0-b99c-034b32f83504,intrigued,1/2/2021 7:00,GIF,food,positive,45
15720,0e2169f4-b881-42d0-b99c-034b32f83504,intrigued,3/19/2021 20:08,GIF,food,positive,45
15721,0e2169f4-b881-42d0-b99c-034b32f83504,intrigued,9/3/2020 23:13,GIF,food,positive,45
15722,60ca0278-5ed6-4669-939b-e6dc2021c07d,intrigued,4/8/2021 7:33,GIF,technology,positive,45
15723,13a4d35c-761c-47a3-b25b-5cc5825d04f2,intrigued,3/26/2021 20:45,photo,travel,positive,45
15724,13a4d35c-761c-47a3-b25b-5cc5825d04f2,intrigued,7/19/2020 3:11,photo,travel,positive,45
15725,062cbf2f-fc22-4357-8890-63e7f13fcd37,intrigued,10/22/2020 10:01,audio,education,positive,45
15726,062cbf2f-fc22-4357-8890-63e7f13fcd37,intrigued,8/27/2020 20:10,audio,education,positive,45
15727,062cbf2f-fc22-4357-8890-63e7f13fcd37,intrigued,4/27/2021 0:00,audio,education,positive,45
15733,5b379d75-649b-426f-b420-4e0b6e4a0e3d,intrigued,9/9/2020 12:30,video,soccer,positive,45
15734,5b379d75-649b-426f-b420-4e0b6e4a0e3d,intrigued,1/11/2021 13:04,video,soccer,positive,45
15735,5b379d75-649b-426f-b420-4e0b6e4a0e3d,intrigued,9/23/2020 23:07,video,soccer,positive,45
15736,5b379d75-649b-426f-b420-4e0b6e4a0e3d,intrigued,11/13/2020 8:14,video,soccer,positive,45
15737,7fe36d94-8867-4719-9c62-60b077cf5973,intrigued,4/9/2021 19:57,photo,travel,positive,45
15738,56df8914-9d42-434d-9612-6bb518dd641e,intrigued,8/4/2020 8:46,video,fitness,positive,45
15739,25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,intrigued,6/20/2020 15:49,photo,veganism,positive,45
15740,25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,intrigued,2/6/2021 4:36,photo,veganism,positive,45
15741,25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,intrigued,4/24/2021 20:14,photo,veganism,positive,45
15742,227a8c57-e5a0-46a8-999d-fcdea42c0905,intrigued,5/17/2021 3:44,photo,education,positive,45
15743,227a8c57-e5a0-46a8-999d-fcdea42c0905,intrigued,7/20/2020 13:48,photo,education,positive,45
15744,227a8c57-e5a0-46a8-999d-fcdea42c0905,intrigued,11/23/2020 3:22,photo,education,positive,45
15749,19179d57-4950-4a98-87fa-98f824551a6f,intrigued,4/9/2021 15:16,photo,education,positive,45
15750,19179d57-4950-4a98-87fa-98f824551a6f,intrigued,4/14/2021 0:16,photo,education,positive,45
15751,590873fc-e921-4396-a173-a43451675afc,intrigued,4/10/2021 14:24,GIF,studying,positive,45
15752,b4c71928-99f0-4f1e-bdff-3d99c16113ac,intrigued,11/19/2020 8:00,video,travel,positive,45
15756,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,intrigued,3/2/2021 3:04,video,cooking,positive,45
15757,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,intrigued,8/3/2020 7:40,video,cooking,positive,45
15758,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,intrigued,4/8/2021 18:51,video,cooking,positive,45
15759,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,intrigued,4/17/2021 21:34,photo,education,positive,45
15760,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,intrigued,1/12/2021 23:27,photo,education,positive,45
15761,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,intrigued,4/4/2021 17:33,photo,education,positive,45
15762,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,intrigued,7/5/2020 10:58,photo,education,positive,45
15763,990ad477-b9eb-4ea6-9ec8-3f941f53b758,intrigued,1/8/2021 1:50,audio,animals,positive,45
15764,990ad477-b9eb-4ea6-9ec8-3f941f53b758,intrigued,7/21/2020 11:11,audio,animals,positive,45
15768,8338222c-c31f-40f3-883c-44125f36bae8,intrigued,3/12/2021 7:55,video,education,positive,45
15769,59bb59ce-776b-4d28-85ee-c0d71c690b6a,intrigued,3/6/2021 9:50,audio,animals,positive,45
15770,59bb59ce-776b-4d28-85ee-c0d71c690b6a,intrigued,4/30/2021 10:40,audio,animals,positive,45
15771,59bb59ce-776b-4d28-85ee-c0d71c690b6a,intrigued,5/15/2021 2:03,audio,animals,positive,45
15772,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,intrigued,1/5/2021 6:02,audio,fitness,positive,45
15773,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,intrigued,9/8/2020 9:17,audio,fitness,positive,45
15775,b50871e0-183e-4a1d-884b-f20fb271041b,intrigued,1/31/2021 7:28,photo,cooking,positive,45
15776,5163acf9-9bde-4f09-81e2-d8711e774360,intrigued,1/27/2021 8:50,audio,healthy eating,positive,45
15777,802a8533-3051-4e2c-ad30-7751ece5d514,intrigued,8/5/2020 16:14,audio,food,positive,45
15778,8f12f846-7528-4516-aa7c-f937d868c904,intrigued,3/20/2021 22:06,GIF,culture,positive,45
15782,636e6499-b670-4cd4-a829-2c4c9e07db2a,intrigued,9/4/2020 17:04,photo,soccer,positive,45
15783,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,intrigued,10/25/2020 21:40,audio,travel,positive,45
15784,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,intrigued,1/14/2021 15:21,audio,travel,positive,45
15785,ac120787-f331-497f-8733-7cd63dfd36b6,intrigued,3/17/2021 22:58,GIF,culture,positive,45
15786,9ec9b340-df2d-472f-9a7f-80b4790788e6,intrigued,1/19/2021 12:35,photo,travel,positive,45
15791,da8f7258-6757-4a7e-892e-a16b925ef83b,intrigued,8/16/2020 20:09,photo,cooking,positive,45
15792,da8f7258-6757-4a7e-892e-a16b925ef83b,intrigued,2/15/2021 3:01,photo,cooking,positive,45
15793,da8f7258-6757-4a7e-892e-a16b925ef83b,intrigued,11/24/2020 9:01,photo,cooking,positive,45
15794,e3c37598-5a41-471c-a65b-e0e1bef2f3ec,intrigued,1/11/2021 14:31,audio,tennis,positive,45
15795,e3c37598-5a41-471c-a65b-e0e1bef2f3ec,intrigued,3/2/2021 13:21,audio,tennis,positive,45
15796,ecbba40a-93f2-470a-b565-938f61f527a7,intrigued,6/19/2020 11:22,audio,public speaking,positive,45
15797,05805658-8744-4cc4-825d-cbfed0ecea7c,intrigued,8/22/2020 5:41,photo,technology,positive,45
15798,6fc7f722-0a93-4420-8376-09d6536ecef8,intrigued,12/3/2020 18:57,GIF,fitness,positive,45
15799,6fc7f722-0a93-4420-8376-09d6536ecef8,intrigued,8/28/2020 19:06,GIF,fitness,positive,45
15800,6fc7f722-0a93-4420-8376-09d6536ecef8,intrigued,3/29/2021 17:22,GIF,fitness,positive,45
15801,e611ee64-7ada-428d-aa37-94c8c0782a91,intrigued,6/9/2021 0:05,GIF,cooking,positive,45
15804,5c7fa152-9628-471d-b715-84e15c4b5d38,intrigued,11/8/2020 5:13,audio,tennis,positive,45
15805,25948d39-4549-4ead-be71-6a571bd56fe1,intrigued,7/25/2020 15:59,audio,science,positive,45
15806,25948d39-4549-4ead-be71-6a571bd56fe1,intrigued,8/1/2020 10:39,audio,science,positive,45
15810,4bdd31e0-2f59-4262-bcbe-546678a3d203,intrigued,1/10/2021 9:10,photo,healthy eating,positive,45
15811,4bdd31e0-2f59-4262-bcbe-546678a3d203,intrigued,1/19/2021 16:38,photo,healthy eating,positive,45
15812,11b96207-c1c5-4083-948d-2942684aae0d,intrigued,6/1/2021 17:32,photo,studying,positive,45
15813,51a26a10-6973-4882-aa88-98b53978ce01,intrigued,7/30/2020 9:59,audio,veganism,positive,45
15814,51a26a10-6973-4882-aa88-98b53978ce01,intrigued,12/26/2020 2:36,audio,veganism,positive,45
15815,51a26a10-6973-4882-aa88-98b53978ce01,intrigued,10/7/2020 19:43,audio,veganism,positive,45
15817,4898f7e1-1431-4e9c-a444-dbea02d58f85,intrigued,11/1/2020 23:23,GIF,food,positive,45
15818,8ea001b0-f13b-420f-b0f2-0cc35bdcd152,intrigued,1/2/2021 18:34,video,studying,positive,45
15819,8ea001b0-f13b-420f-b0f2-0cc35bdcd152,intrigued,7/13/2020 14:59,video,studying,positive,45
15820,8ea001b0-f13b-420f-b0f2-0cc35bdcd152,intrigued,11/10/2020 15:43,video,studying,positive,45
15821,42afb980-6f27-40d3-962e-bff8eada090f,intrigued,11/28/2020 7:04,GIF,culture,positive,45
15822,42afb980-6f27-40d3-962e-bff8eada090f,intrigued,10/7/2020 19:45,GIF,culture,positive,45
15823,42afb980-6f27-40d3-962e-bff8eada090f,intrigued,11/19/2020 18:21,GIF,culture,positive,45
15824,70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,intrigued,9/8/2020 1:34,GIF,education,positive,45
15825,70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,intrigued,9/20/2020 13:37,GIF,education,positive,45
15826,70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,intrigued,4/28/2021 10:35,GIF,education,positive,45
15827,1e773c55-ec7e-47f2-916d-98d0b778a048,intrigued,8/3/2020 7:35,photo,food,positive,45
15828,1e773c55-ec7e-47f2-916d-98d0b778a048,intrigued,2/25/2021 14:13,photo,food,positive,45
15829,c63235b6-aad7-42ff-96ba-978e47a6c5fc,intrigued,8/3/2020 6:22,GIF,tennis,positive,45
15830,c63235b6-aad7-42ff-96ba-978e47a6c5fc,intrigued,10/11/2020 7:19,GIF,tennis,positive,45
15831,cb14a57b-9a8e-4694-9516-5a7d2ec41438,intrigued,3/8/2021 12:03,GIF,soccer,positive,45
15832,cb14a57b-9a8e-4694-9516-5a7d2ec41438,intrigued,5/12/2021 18:45,GIF,soccer,positive,45
15833,f5d6cb3a-923b-45fb-857a-7250b679625e,intrigued,10/24/2020 13:51,video,travel,positive,45
15834,f5d6cb3a-923b-45fb-857a-7250b679625e,intrigued,2/14/2021 17:36,video,travel,positive,45
15835,9a5951a5-a36f-404e-a746-f6023c160fc0,intrigued,8/15/2020 14:44,GIF,science,positive,45
15836,9a5951a5-a36f-404e-a746-f6023c160fc0,intrigued,7/23/2020 6:04,GIF,science,positive,45
15837,9a5951a5-a36f-404e-a746-f6023c160fc0,intrigued,9/13/2020 11:50,GIF,science,positive,45
15838,9a5951a5-a36f-404e-a746-f6023c160fc0,intrigued,12/2/2020 9:03,GIF,science,positive,45
15841,9ee8836d-af4b-46ad-8869-4e0b1dedff7d,intrigued,7/1/2020 3:26,audio,tennis,positive,45
15842,9ee8836d-af4b-46ad-8869-4e0b1dedff7d,intrigued,9/13/2020 11:13,audio,tennis,positive,45
15843,9ee8836d-af4b-46ad-8869-4e0b1dedff7d,intrigued,4/21/2021 3:50,audio,tennis,positive,45
15844,b81f446e-be9b-4fff-8faf-7732c6306c75,intrigued,12/7/2020 15:42,audio,cooking,positive,45
15845,d72ea14e-16fb-4e2d-acf1-59a29dfa21df,intrigued,3/22/2021 6:13,audio,public speaking,positive,45
15846,d72ea14e-16fb-4e2d-acf1-59a29dfa21df,intrigued,7/4/2020 13:49,audio,public speaking,positive,45
15847,d72ea14e-16fb-4e2d-acf1-59a29dfa21df,intrigued,4/30/2021 22:37,audio,public speaking,positive,45
15850,4b582733-141e-488f-8d02-3c4b149815a5,intrigued,3/9/2021 17:59,photo,fitness,positive,45
15851,4e659bd8-44b6-41a3-893c-c528474a29c9,intrigued,10/1/2020 11:48,video,education,positive,45
15852,4e659bd8-44b6-41a3-893c-c528474a29c9,intrigued,9/3/2020 16:51,video,education,positive,45
15853,4e659bd8-44b6-41a3-893c-c528474a29c9,intrigued,1/12/2021 7:10,video,education,positive,45
15855,915505a1-6d75-4894-8200-0f088c19431b,intrigued,10/23/2020 6:29,video,cooking,positive,45
15856,915505a1-6d75-4894-8200-0f088c19431b,intrigued,2/27/2021 20:19,video,cooking,positive,45
15857,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,intrigued,8/8/2020 7:09,GIF,cooking,positive,45
15858,3ce1063a-2277-4285-97b0-9bd53a941cd7,intrigued,3/21/2021 11:35,GIF,travel,positive,45
15859,3ce1063a-2277-4285-97b0-9bd53a941cd7,intrigued,11/10/2020 9:38,GIF,travel,positive,45
15860,42d062ec-2107-4fbe-9a77-2e00c67a7d63,intrigued,10/3/2020 18:43,GIF,culture,positive,45
15861,2d10f5b0-c590-429f-8b68-52c239617d26,intrigued,2/11/2021 19:16,GIF,technology,positive,45
15862,2d10f5b0-c590-429f-8b68-52c239617d26,intrigued,8/11/2020 7:01,GIF,technology,positive,45
15863,cb0bd265-610e-4d5f-bc00-1732f58562dc,intrigued,1/2/2021 19:06,GIF,science,positive,45
15864,b2344491-76af-4b2c-b569-e9af85298b30,intrigued,5/11/2021 10:14,video,culture,positive,45
15865,b2344491-76af-4b2c-b569-e9af85298b30,intrigued,8/26/2020 12:13,video,culture,positive,45
15866,89cf06bc-e921-4cfd-bd16-d071757d90a2,intrigued,5/21/2021 10:05,video,animals,positive,45
15867,89cf06bc-e921-4cfd-bd16-d071757d90a2,intrigued,5/14/2021 4:00,video,animals,positive,45
15868,89cf06bc-e921-4cfd-bd16-d071757d90a2,intrigued,6/25/2020 4:45,video,animals,positive,45
15869,89cf06bc-e921-4cfd-bd16-d071757d90a2,intrigued,10/27/2020 7:14,video,animals,positive,45
15870,0d5eb9fd-879d-4716-aebc-840f7b1b7e9f,intrigued,1/29/2021 6:25,GIF,dogs,positive,45
15871,abecd821-ad3d-43b0-a550-aadd9d267072,intrigued,6/13/2021 2:27,video,tennis,positive,45
15872,0289b7bc-bc95-4f1d-83fe-9ca662194158,intrigued,5/21/2021 20:30,audio,tennis,positive,45
15873,0289b7bc-bc95-4f1d-83fe-9ca662194158,intrigued,6/4/2021 10:09,audio,tennis,positive,45
15874,0289b7bc-bc95-4f1d-83fe-9ca662194158,intrigued,7/23/2020 8:52,audio,tennis,positive,45
15875,3a7b85dd-717e-4460-8144-498fdbc9380c,intrigued,1/27/2021 11:22,video,education,positive,45
15876,3a7b85dd-717e-4460-8144-498fdbc9380c,intrigued,8/1/2020 21:38,video,education,positive,45
15877,3a7b85dd-717e-4460-8144-498fdbc9380c,intrigued,12/26/2020 0:08,video,education,positive,45
15878,3a7b85dd-717e-4460-8144-498fdbc9380c,intrigued,10/7/2020 16:20,video,education,positive,45
15879,03e51c25-cba9-471b-b627-f15550b83fca,intrigued,7/15/2020 14:23,GIF,veganism,positive,45
15880,03e51c25-cba9-471b-b627-f15550b83fca,intrigued,4/2/2021 6:15,GIF,veganism,positive,45
15881,03e51c25-cba9-471b-b627-f15550b83fca,intrigued,11/23/2020 2:37,GIF,veganism,positive,45
